225	24
225	61
226	1
226	2
227	21
229	3
229	114
229	186
230	20
231	15
231	46
233	24
234	2
234	4
234	8
234	11
235	0
235	2
235	68
236	2
237	0
237	7
237	28
238	3
238	4
238	11
238	27
238	43
238	46
238	82
238	172
239	5
239	110
239	183
240	28
240	43
240	52
241	165
242	0
242	20
242	31
243	0
243	124
244	0
244	19
244	95
244	170
245	19
245	30
245	49
246	0
246	22
246	39
246	68
247	0
247	39
247	68
248	0
248	31
248	39
249	78
250	22
250	35
250	59
251	24
251	88
252	12
252	86
253	44
253	58
253	166
254	3
254	4
254	5
255	12
255	31
256	15
256	159
257	0
257	2
257	19
258	176
259	176
260	37
260	66
261	2
261	20
262	1
262	75
264	121
265	190
266	11
266	104
267	17
267	85
268	11
268	104
268	190
269	104
269	190
270	8
271	41
271	149
272	128
273	0
273	38
274	11
274	33
274	55
274	69
275	33
275	69
276	15
276	19
277	6
277	124
278	60
278	103
279	103
280	3
280	4
280	8
281	0
281	159
282	0
282	159
284	1
284	114
285	12
285	166
286	48
287	12
288	3
288	4
288	36
289	0
289	1
289	7
290	25
291	37
291	75
292	1
292	9
292	13
293	184
294	17
295	0
295	22
296	13
297	23
298	19
298	21
298	23
298	60
298	69
299	24
299	162
300	62
301	24
301	88
302	2
302	5
303	2
303	47
304	5
304	97
306	64
307	15
308	15
308	165
309	0
310	41
310	63
311	6
311	74
312	50
313	2
313	5
313	139
314	2
314	27
314	53
315	0
315	2
315	31
316	0
316	28
316	48
316	85
317	0
317	107
318	107
319	141
321	135
322	29
322	134
323	1
323	73
323	91
324	2
324	3
324	4
324	5
325	45
325	82
325	170
326	3
326	5
327	0
327	1
327	19
328	0
328	1
328	105
329	0
329	105
330	27
330	30
330	49
330	53
331	0
331	19
331	86
332	0
332	2
333	5
333	7
333	27
333	47
333	187
334	13
335	144
336	2
337	45
337	63
338	12
338	63
338	98
339	12
340	30
340	49
341	86
341	108
342	138
343	138
344	0
344	70
345	0
345	70
345	96
346	19
347	17
347	48
347	85
347	89
347	96
348	80
348	137
349	2
349	5
349	77
350	9
350	160
351	1
351	3
351	4
351	5
351	9
352	3
352	5
352	9
352	83
353	145
355	0
355	2
356	13
356	108
357	15
357	19
358	21
358	70
359	21
360	11
361	15
361	34
361	85
362	15
362	34
362	85
362	169
363	3
363	100
364	3
364	4
364	5
364	166
365	12
366	6
366	102
367	1
367	6
367	25
367	179
368	44
368	111
369	6
369	179
370	10
370	55
371	8
371	11
371	36
371	118
371	127
372	41
372	62
373	12
373	85
373	118
374	0
374	3
374	98
374	188
375	4
375	16
375	48
376	48
376	115
377	17
378	51
379	2
379	8
379	133
380	2
380	15
381	0
381	2
381	68
382	2
382	15
382	27
383	0
383	2
383	11
383	86
384	169
385	0
385	61
386	15
386	119
386	167
387	41
387	119
387	122
388	2
389	15
389	53
389	70
389	106
389	164
390	55
390	103
391	1
391	46
391	187
392	1
392	34
393	0
393	77
394	0
394	20
394	34
394	95
396	13
396	47
396	84
397	6
397	47
397	60
397	107
397	132
398	2
398	17
398	74
399	30
399	49
400	78
400	181
401	10
401	11
401	42
402	10
402	11
402	110
403	3
403	4
404	48
404	115
405	0
405	1
405	38
406	1
407	145
407	149
408	5
408	17
408	34
409	43
409	97
410	3
410	43
410	97
411	1
411	115
412	94
412	134
414	48
415	66
415	67
416	1
416	9
416	11
417	1
417	9
417	18
418	13
419	0
419	1
419	7
419	9
419	18
420	11
420	18
420	28
421	13
422	1
422	47
422	132
423	64
423	65
424	64
424	65
425	64
425	65
426	64
426	65
427	1
427	15
427	18
428	1
428	9
428	15
429	41
429	62
430	100
430	150
431	2
431	199
432	30
433	199
434	6
434	11
434	158
435	0
435	2
435	139
436	6
436	158
437	26
438	21
438	55
438	156
439	21
439	55
439	156
440	21
440	156
441	1
441	45
441	117
442	41
442	62
443	1
443	62
444	0
444	21
444	22
444	147
444	173
445	0
445	22
445	173
446	0
446	99
446	128
447	193
448	1
449	1
449	25
449	93
450	1
450	140
451	1
452	1
452	9
452	187
453	26
453	59
453	179
454	37
454	141
455	24
456	6
456	75
457	16
457	56
458	0
459	0
459	1
459	77
460	13
460	28
461	47
461	84
462	47
463	0
463	77
464	33
465	112
466	162
467	0
467	2
467	86
468	31
469	0
470	17
470	19
471	12
471	61
471	74
471	100
473	3
473	4
473	171
474	145
475	145
476	3
476	4
476	14
477	12
478	13
478	89
478	96
479	13
479	118
479	127
480	6
480	61
481	0
482	60
482	176
483	29
483	51
484	6
484	13
484	51
484	53
484	54
484	97
485	29
485	51
485	82
486	67
486	192
487	17
487	60
488	67
488	76
488	158
488	192
489	1
489	29
489	72
489	73
489	99
489	129
490	2
490	6
490	89
491	120
492	3
492	4
493	5
494	12
494	61
494	179
495	2
495	15
496	89
496	96
497	14
497	17
498	171
499	5
499	42
499	46
500	0
500	1
501	87
503	10
503	16
503	21
503	60
503	69
503	177
504	10
504	21
504	60
504	69
504	177
505	16
505	53
505	153
506	10
506	11
506	103
507	10
507	103
508	12
509	14
510	97
510	131
512	2
512	8
512	14
513	37
514	184
514	185
516	14
516	159
518	44
518	58
518	83
519	98
520	10
520	42
521	5
521	28
521	62
521	74
521	108
522	26
522	57
523	1
523	9
523	39
523	82
524	90
525	2
525	8
525	57
526	48
527	14
527	146
528	4
528	16
528	56
529	3
529	4
529	76
530	24
530	73
531	70
531	96
532	18
532	41
532	122
533	30
534	11
534	35
535	0
535	1
535	31
535	92
536	0
536	77
537	0
537	66
538	0
538	148
539	2
539	43
540	2
540	43
540	77
541	20
541	77
542	24
543	24
544	3
544	4
544	17
545	3
545	4
545	6
545	19
545	52
546	3
546	4
546	19
546	63
547	18
547	45
547	47
547	84
548	0
548	7
548	47
548	132
548	136
548	149
549	12
549	118
549	127
550	0
550	1
550	3
550	6
550	25
550	72
550	97
551	1
551	7
551	25
553	1
555	72
555	99
555	129
556	14
557	33
558	0
558	19
558	148
559	5
559	95
559	124
561	2
561	48
561	76
562	8
562	38
563	1
563	9
563	26
564	0
565	11
565	28
566	11
566	60
567	0
567	2
568	2
568	199
569	0
569	85
569	89
569	96
570	0
570	92
571	0
571	42
571	95
572	10
573	8
573	10
573	92
573	161
574	11
574	20
574	157
575	11
575	41
575	63
576	0
576	82
576	99
577	17
577	82
578	68
578	109
579	5
579	93
580	48
581	2
581	3
581	6
582	3
582	4
582	36
582	74
583	64
583	108
583	150
584	0
584	22
585	16
585	125
586	16
586	36
586	74
586	197
587	10
587	11
587	16
588	0
588	2
589	0
590	1
590	41
591	5
591	197
592	1
593	12
593	14
594	14
594	175
595	100
596	3
596	4
596	5
596	11
598	0
599	0
600	0
600	96
601	10
601	21
601	55
601	65
601	81
602	12
602	188
603	30
603	41
603	49
603	122
604	2
604	15
605	2
605	13
605	34
606	6
607	6
607	19
608	48
609	3
609	4
609	5
609	12
609	131
610	0
611	20
611	34
612	18
612	28
613	41
613	194
614	25
615	24
616	24
616	88
617	2
618	0
618	5
618	7
618	54
618	97
619	25
619	57
619	179
620	2
620	16
620	32
620	40
620	44
620	58
620	142
621	12
621	14
621	26
621	47
621	89
621	96
622	48
622	160
624	8
624	180
625	0
626	19
626	41
626	122
627	0
627	2
627	3
628	42
628	144
629	2
629	16
629	172
630	1
630	7
631	0
631	68
632	10
632	18
633	0
633	4
633	54
633	76
634	54
636	10
636	42
636	114
637	59
637	90
638	10
638	42
639	0
640	175
641	14
642	1
642	7
642	188
643	1
643	57
644	3
644	4
644	14
645	12
645	44
645	47
645	58
645	84
646	0
646	1
646	7
646	27
647	0
647	3
647	4
648	59
648	97
648	131
649	131
650	15
650	46
651	0
651	19
651	46
652	30
652	32
652	40
652	49
652	131
653	15
653	46
653	82
654	12
654	102
654	131
655	12
655	178
655	195
656	12
656	38
657	41
658	24
659	6
659	22
659	52
659	59
659	119
660	23
661	47
661	82
661	84
661	101
662	104
663	10
663	47
663	84
664	15
664	50
664	123
665	51
665	79
666	15
667	0
667	15
667	38
668	0
668	2
668	7
669	64
670	129
670	140
670	187
671	73
671	109
672	1
673	65
673	81
674	176
675	176
676	0
676	92
677	18
677	19
677	92
678	41
678	148
680	0
680	113
681	0
681	32
681	40
682	2
682	15
683	18
683	28
684	1
684	7
684	128
685	12
685	45
686	13
686	77
687	11
687	22
687	108
688	11
688	21
688	81
689	29
689	73
689	129
690	8
690	16
691	13
691	66
691	96
692	12
692	38
693	62
693	162
694	5
694	80
695	10
696	11
696	80
697	5
697	17
697	80
698	5
698	80
699	120
700	12
701	101
702	0
702	1
702	7
703	1
705	50
706	67
706	72
706	113
707	67
707	72
707	90
707	192
708	50
709	50
709	72
709	192
710	45
710	86
711	45
712	0
713	14
714	0
714	11
715	0
716	0
716	54
717	11
717	18
717	35
718	13
719	0
719	94
720	8
721	12
721	182
722	0
722	2
722	18
722	52
722	86
723	0
723	18
723	86
724	5
724	11
726	54
726	109
727	67
727	71
728	23
729	120
730	30
730	41
730	49
730	110
731	10
731	63
732	1
732	30
732	41
732	49
732	63
733	34
734	11
734	41
734	63
734	74
734	108
735	11
735	20
736	0
737	0
738	0
738	31
738	46
739	35
740	0
740	83
741	12
742	0
742	7
742	13
742	42
743	16
743	23
743	125
744	9
744	12
745	3
745	4
745	13
746	0
746	2
746	38
747	0
747	2
747	5
747	7
748	41
748	63
749	1
749	92
750	70
750	164
751	57
752	24
752	88
753	1
753	66
754	2
754	137
755	3
755	4
755	5
755	76
756	14
757	64
758	59
758	162
759	2
759	5
760	0
761	2
761	13
762	10
762	89
762	104
763	104
764	13
764	32
764	40
765	1
765	39
765	92
765	95
766	10
766	117
767	33
767	82
767	95
768	0
768	82
769	12
769	44
769	58
770	2
770	17
771	8
771	61
772	17
772	36
773	0
774	36
774	130
775	15
775	92
776	0
776	92
777	6
777	42
778	12
778	39
779	3
779	20
780	0
780	38
780	165
781	5
781	16
782	4
782	5
782	16
783	5
783	63
783	98
784	34
784	190
785	11
785	13
785	66
786	182
787	2
787	5
788	2
788	18
789	5
789	144
790	11
790	21
790	56
790	166
791	21
791	60
792	21
792	41
792	163
793	0
793	38
793	77
795	8
796	15
796	18
797	33
797	91
797	99
798	15
798	91
799	30
799	49
800	0
800	95
801	15
802	0
803	1
803	73
803	91
804	145
804	149
805	145
806	23
806	145
807	41
807	145
808	23
808	145
808	151
809	1
809	9
809	78
809	86
810	1
810	7
810	9
811	1
811	18
811	45
812	26
812	95
813	1
813	46
813	192
814	26
814	112
815	17
815	25
815	133
815	179
816	16
816	17
816	25
816	133
817	7
817	17
817	25
817	27
817	28
817	41
817	46
818	17
819	168
820	24
820	88
821	34
824	0
824	52
825	15
825	32
825	40
826	15
826	32
826	40
826	68
827	12
828	0
828	7
828	32
828	40
828	59
828	107
828	193
829	1
829	9
829	47
829	84
829	132
830	0
831	1
831	9
831	44
831	58
831	60
831	163
832	25
832	135
832	170
833	17
833	66
833	82
834	17
834	66
835	182
836	0
837	0
837	142
839	37
839	88
840	33
840	36
841	0
841	92
842	193
842	198
845	23
845	25
846	50
846	191
847	0
847	152
848	0
848	68
849	0
849	143
850	13
851	1
851	2
852	13
852	97
853	13
853	113
854	5
855	23
856	0
856	174
857	21
857	22
858	0
858	42
858	114
859	17
860	17
861	20
861	27
861	68
862	13
862	45
862	117
863	13
863	25
863	97
863	112
863	179
864	50
865	50
866	1
866	9
867	24
867	191
869	8
869	118
870	17
870	36
870	37
870	141
871	3
871	4
872	54
872	72
872	99
873	0
874	6
874	31
874	60
875	108
875	136
875	170
876	63
876	157
877	12
877	39
878	30
879	30
879	42
880	23
880	54
880	97
882	11
882	101
883	1
884	33
884	84
885	2
885	8
885	82
886	2
886	8
887	15
887	158
889	90
890	1
890	32
890	40
891	0
891	1
891	7
891	9
891	32
891	147
892	11
892	13
892	18
892	45
893	3
893	15
893	159
894	0
894	126
895	13
896	1
896	7
896	9
897	1
897	9
898	1
898	9
898	96
899	12
899	13
899	96
899	118
900	12
900	166
901	33
901	110
901	183
902	10
902	47
902	132
903	10
903	16
904	3
904	4
904	16
904	43
904	56
905	0
905	16
905	76
905	86
905	178
906	23
907	1
907	9
907	112
908	12
908	38
908	112
909	13
909	102
910	33
910	177
911	79
912	13
912	136
913	15
913	32
913	40
914	1
914	104
915	48
916	98
916	112
917	2
917	8
917	112
918	0
918	85
919	48
920	3
920	6
920	16
921	0
921	4
921	194
922	3
922	6
922	16
923	37
924	3
924	4
924	5
924	47
924	172
925	9
925	45
926	2
926	8
927	3
927	4
927	54
928	10
928	106
929	13
929	22
929	52
930	13
930	22
931	1
931	17
931	19
932	13
932	19
933	26
933	39
933	85
934	7
934	26
934	31
935	26
936	3
936	6
937	7
937	12
938	0
938	126
940	10
941	0
941	39
942	35
943	10
944	0
944	1
945	3
945	26
946	12
946	59
946	76
947	5
947	46
948	11
948	55
949	33
949	55
950	10
950	42
950	55
951	2
951	3
951	4
951	5
952	40
952	194
953	107
953	199
954	30
954	32
954	40
954	49
955	30
955	32
955	40
955	49
956	20
957	103
958	103
959	2
959	43
959	137
960	2
960	43
961	2
961	43
962	13
963	50
963	114
964	50
965	23
965	54
965	73
965	97
966	59
966	94
967	71
967	154
968	41
968	62
968	154
969	3
969	154
970	3
971	2
971	43
972	2
973	0
973	2
974	28
974	80
974	114
975	31
975	80
976	80
977	1
977	80
978	80
979	29
979	72
979	99
980	4
980	5
980	54
980	166
981	29
981	51
982	29
982	51
982	112
983	29
983	51
983	112
984	29
984	51
984	112
985	29
985	112
986	0
986	29
986	51
986	54
986	91
986	112
986	170
987	2
987	3
987	4
987	43
988	7
988	12
989	17
989	66
990	17
991	104
992	8
992	48
993	6
993	58
993	182
994	11
994	29
994	51
994	163
995	29
995	51
995	54
996	29
996	51
997	29
997	163
998	18
998	45
999	0
999	2
999	34
1000	0
1001	12
1001	60
1002	3
1002	4
1002	5
1003	20
1003	48
1003	73
1004	0
1004	2
1004	79
1004	110
1005	0
1005	27
1005	28
1005	53
1005	149
1006	2
1006	28
1007	52
1007	56
1007	130
1008	130
1009	11
1009	130
1010	52
1010	130
1011	6
1011	52
1012	6
1012	22
1012	36
1012	52
1013	21
1013	52
1014	10
1014	27
1014	55
1015	10
1015	16
1015	55
1016	26
1016	123
1017	0
1017	181
1018	15
1018	19
1019	15
1020	21
1020	70
1020	96
1021	0
1021	152
1022	13
1022	44
1022	58
1023	0
1023	94
1023	143
1024	0
1024	186
1025	0
1025	1
1025	186
1027	13
1027	127
1028	4
1028	5
1029	1
1029	26
1030	8
1030	14
1031	21
1031	70
1031	81
1031	164
1032	21
1032	70
1032	164
1033	21
1033	70
1033	90
1033	164
1034	182
1036	1
1037	1
1037	9
1037	12
1038	23
1039	14
1039	109
1039	150
1040	12
1040	89
1041	0
1041	3
1041	13
1041	38
1041	106
1042	0
1042	10
1042	22
1042	192
1043	27
1043	53
1043	199
1046	21
1046	133
1047	24
1048	12
1048	61
1049	19
1049	122
1050	2
1050	15
1051	24
1051	169
1052	45
1052	47
1052	132
1053	10
1053	80
1054	0
1054	2
1054	143
1054	189
1055	0
1055	1
1055	105
1055	186
1056	17
1057	24
1057	37
1058	37
1059	3
1059	4
1060	3
1060	4
1061	3
1061	4
1061	16
1061	56
1062	45
1062	74
1063	109
1063	155
1064	1
1064	9
1064	32
1064	40
1065	1
1065	9
1065	174
1066	2
1066	3
1066	4
1066	8
1067	0
1067	2
1067	79
1067	86
1068	2
1069	173
1070	9
1071	36
1073	5
1073	28
1073	110
1073	183
1074	50
1075	50
1075	187
1076	20
1076	174
1077	0
1078	0
1078	31
1079	0
1079	106
1080	144
1081	9
1081	12
1081	82
1082	1
1082	82
1083	30
1083	187
1084	1
1084	26
1085	1
1085	7
1086	26
1087	14
1088	14
1089	20
1091	6
1092	25
1093	5
1093	46
1093	97
1094	15
1094	53
1094	147
1095	24
1096	0
1097	120
1097	151
1098	1
1098	23
1098	25
1099	25
1099	45
1100	1
1100	23
1100	25
1101	1
1101	23
1101	25
1102	193
1103	2
1103	8
1104	182
1105	23
1105	54
1105	97
1106	8
1106	24
1106	36
1106	61
1106	169
1107	0
1107	2
1107	143
1108	0
1108	32
1108	147
1109	13
1109	152
1110	2
1110	16
1110	51
1111	1
1111	9
1111	26
1112	67
1113	6
1113	25
1113	83
1114	6
1114	32
1114	40
1115	2
1115	3
1115	4
1116	110
1117	6
1117	28
1118	8
1118	178
1119	90
1119	178
1120	90
1120	92
1121	31
1121	39
1121	90
1122	17
1122	19
1123	30
1123	49
1124	12
1126	1
1126	9
1127	2
1127	8
1127	134
1127	157
1128	95
1129	24
1130	0
1130	102
1131	4
1131	5
1131	6
1132	6
1133	4
1133	6
1133	54
1135	120
1136	2
1136	38
1137	21
1138	2
1138	5
1138	142
1139	0
1139	35
1139	47
1139	110
1139	132
1139	152
1140	35
1140	47
1140	84
1141	34
1141	74
1142	72
1142	99
1142	129
1143	77
1143	111
1144	14
1144	77
1144	111
1145	1
1145	29
1145	73
1146	0
1146	42
1146	76
1147	2
1147	5
1148	0
1148	105
1149	0
1149	7
1149	42
1149	46
1149	79
1149	92
1149	122
1150	0
1150	42
1150	46
1150	77
1150	79
1150	96
1150	128
1151	0
1154	7
1154	90
1155	72
1156	3
1156	23
1156	192
1157	13
1157	79
1157	160
1158	9
1158	16
1158	160
1159	7
1159	33
1159	127
1159	165
1160	94
1161	2
1161	3
1161	4
1161	8
1161	12
1161	14
1161	180
1162	5
1162	32
1162	46
1163	2
1163	3
1163	4
1163	8
1163	12
1163	180
1164	0
1164	2
1164	27
1164	53
1164	95
1165	3
1165	4
1165	11
1165	18
1166	18
1166	70
1166	96
1167	10
1167	161
1168	20
1169	90
1170	13
1170	18
1170	22
1170	100
1171	0
1171	16
1171	56
1172	22
1172	33
1172	52
1172	59
1172	69
1173	0
1173	2
1173	189
1174	18
1174	20
1174	157
1175	0
1175	27
1175	53
1176	0
1176	74
1177	3
1177	4
1177	17
1177	74
1178	3
1178	4
1178	5
1178	16
1178	197
1179	3
1179	4
1180	3
1180	4
1180	8
1180	112
1181	1
1181	9
1181	26
1181	112
1182	37
1183	8
1183	148
1184	45
1184	117
1185	9
1186	4
1186	5
1186	54
1187	46
1187	62
1187	162
1188	0
1188	61
1188	185
1189	41
1192	8
1192	11
1193	8
1194	2
1194	5
1195	11
1195	16
1195	43
1195	56
1196	57
1196	116
1196	133
1197	23
1197	75
1198	17
1198	76
1199	4
1199	17
1199	54
1200	3
1200	5
1200	11
1200	155
1201	12
1201	44
1201	58
1201	118
1201	127
1202	3
1202	4
1202	5
1203	44
1203	58
1203	101
1204	0
1204	1
1204	7
1204	44
1205	20
1206	101
1207	1
1207	12
1207	39
1208	6
1209	37
1209	141
1209	184
1209	185
1210	24
1211	67
1213	2
1213	8
1213	189
1214	30
1214	34
1214	49
1214	186
1214	194
1215	20
1216	172
1216	188
1217	18
1217	30
1217	49
1218	30
1219	33
1220	30
1220	49
1221	61
1221	118
1221	127
1222	120
1224	1
1224	9
1224	14
1225	43
1225	76
1226	2
1226	8
1227	5
1227	28
1228	107
1228	130
1229	2
1229	3
1229	4
1229	33
1229	130
1230	13
1230	32
1230	40
1230	130
1231	0
1232	0
1232	110
1233	10
1233	13
1235	3
1235	4
1235	5
1235	59
1237	3
1238	1
1238	60
1239	20
1239	57
1239	116
1240	180
1241	3
1241	4
1241	17
1242	3
1242	4
1243	2
1243	77
1244	72
1244	79
1245	46
1247	1
1248	22
1248	33
1249	8
1249	46
1249	97
1250	11
1250	12
1250	26
1251	2
1252	104
1252	188
1254	0
1254	2
1255	6
1255	63
1255	157
1256	2
1256	18
1256	28
1257	1
1257	18
1257	42
1258	1
1258	18
1258	30
1258	49
1258	92
1259	45
1259	117
1260	3
1260	4
1260	43
1260	74
1260	161
1261	89
1261	101
1262	36
1264	180
1265	8
1265	80
1266	80
1267	80
1268	5
1268	115
1268	185
1269	157
1270	10
1270	63
1270	99
1271	20
1271	63
1271	157
1272	6
1272	96
1273	96
1274	0
1274	1
1274	31
1275	0
1275	82
1277	1
1277	8
1277	30
1277	49
1278	14
1278	64
1279	12
1280	14
1280	140
1281	4
1281	16
1282	2
1282	8
1282	57
1283	1
1283	25
1284	1
1284	25
1284	133
1285	0
1285	2
1286	0
1286	2
1286	172
1287	0
1287	2
1287	68
1288	0
1288	2
1288	68
1289	2
1290	2
1290	77
1291	37
1291	44
1291	58
1291	67
1291	121
1293	0
1293	159
1294	5
1294	76
1295	54
1295	67
1295	155
1296	2
1296	4
1296	77
1297	50
1297	188
1299	12
1299	37
1299	39
1299	59
1299	89
1300	3
1300	4
1300	5
1300	6
1300	12
1300	58
1300	102
1301	146
1302	0
1302	2
1302	34
1303	175
1304	8
1304	57
1305	29
1306	66
1306	67
1307	14
1307	175
1308	2
1309	6
1309	17
1309	32
1309	147
1310	13
1310	114
1311	1
1311	13
1311	102
1311	107
1312	33
1312	102
1313	32
1313	33
1313	40
1313	102
1314	1
1314	33
1314	102
1315	11
1315	102
1315	111
1316	17
1316	47
1316	84
1316	102
1317	3
1317	4
1318	0
1318	3
1318	4
1318	57
1319	16
1319	121
1320	6
1320	16
1321	6
1321	72
1322	0
1322	7
1322	26
1323	21
1324	21
1324	79
1325	31
1325	168
1326	3
1326	4
1326	82
1327	31
1327	108
1328	1
1329	1
1330	65
1330	81
1331	10
1331	11
1331	177
1332	1
1332	9
1333	8
1333	197
1334	0
1335	17
1337	12
1337	61
1337	118
1337	127
1338	24
1338	88
1339	6
1340	14
1341	0
1341	11
1341	22
1342	20
1342	53
1342	81
1343	99
1344	12
1344	136
1345	12
1346	4
1346	5
1346	194
1347	6
1347	99
1347	114
1348	0
1348	19
1348	61
1349	0
1349	76
1350	0
1350	61
1350	152
1350	193
1351	0
1351	1
1351	38
1351	60
1352	1
1352	9
1353	1
1353	9
1353	61
1354	4
1354	8
1354	46
1355	14
1355	64
1356	41
1356	62
1358	109
1359	8
1359	63
1359	149
1360	3
1360	4
1361	12
1362	17
1362	29
1362	54
1362	163
1363	30
1363	39
1363	49
1364	48
1365	18
1365	28
1365	130
1366	119
1366	130
1366	167
1367	0
1367	1
1367	11
1367	28
1367	105
1368	5
1369	5
1370	5
1370	170
1371	5
1371	94
1371	137
1372	0
1372	54
1373	54
1373	135
1374	29
1374	51
1375	15
1375	70
1375	129
1375	164
1376	6
1376	16
1377	121
1377	154
1378	1
1378	25
1379	28
1379	43
1379	97
1380	13
1381	158
1382	16
1382	23
1383	13
1383	57
1383	116
1384	3
1384	4
1384	5
1384	136
1385	5
1385	16
1385	56
1386	1
1386	13
1387	13
1387	172
1388	3
1388	4
1388	14
1389	0
1390	3
1390	4
1391	1
1391	9
1391	30
1391	49
1392	8
1393	1
1393	17
1393	25
1394	2
1394	30
1394	49
1395	14
1395	175
1396	14
1397	1
1397	7
1397	53
1397	187
1398	30
1398	49
1398	134
1399	15
1399	85
1400	1
1400	7
1400	187
1401	2
1401	14
1401	74
1403	24
1403	88
1403	185
1405	13
1406	50
1407	1
1407	91
1408	0
1408	2
1408	74
1408	89
1408	108
1409	45
1410	0
1410	7
1410	45
1411	13
1411	52
1411	152
1412	70
1413	3
1413	4
1413	43
1415	3
1415	4
1416	12
1416	160
1417	1
1418	0
1418	7
1418	27
1419	111
1420	66
1420	67
1421	14
1423	0
1423	3
1423	4
1423	5
1423	7
1424	7
1424	51
1424	134
1425	0
1425	1
1425	38
1425	77
1426	1
1426	2
1426	19
1426	77
1427	3
1427	4
1427	5
1427	77
1428	1
1428	9
1428	67
1428	192
1429	34
1429	107
1430	87
1431	3
1431	4
1431	36
1431	37
1432	3
1432	4
1432	36
1432	37
1433	37
1434	120
1434	151
1435	0
1435	95
1436	0
1436	65
1436	94
1436	126
1437	1
1437	94
1438	14
1438	159
1439	180
1440	10
1440	52
1441	50
1442	5
1442	16
1442	106
1443	3
1443	5
1443	27
1443	172
1444	6
1444	166
1445	7
1445	12
1445	44
1445	58
1446	87
1446	191
1447	0
1447	1
1447	31
1448	0
1449	0
1450	2
1450	8
1450	77
1451	41
1451	62
1452	3
1452	12
1452	184
1453	1
1453	7
1453	194
1454	0
1454	76
1455	9
